Iteration,Basic-Block,gen[B],kill[B],in[B],out[B]
1,B1,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D1', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']"
1,B2,[],[],"['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']"
1,B3,['D12'],"['D11', 'D7']","['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B4,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B5,"['D10', 'D11']","['D12', 'D59', 'D7', 'D71', 'D79', 'D89']","['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D10', 'D11', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B6,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B7,[],[],"['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B8,['D18'],['D17'],"['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B9,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B10,"['D15', 'D16', 'D17']","['D18', 'D22', 'D23']","['D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D15', 'D158', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B11,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B12,[],[],"['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']"
1,B13,"['D25', 'D26']","['D24', 'D30', 'D31']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']"
1,B14,['D20'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D159', 'D19', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D20']
1,B15,"['D21', 'D22', 'D23', 'D24']","['D15', 'D157', 'D16', 'D25']","['D12', 'D158', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']"
1,B16,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']"
1,B17,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']"
1,B18,"['D31', 'D32', 'D33']","['D26', 'D30', 'D37', 'D38']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']"
1,B19,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B20,"['D29', 'D30']","['D26', 'D31']","['D12', 'D158', 'D18', 'D2', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']"
1,B21,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']"
1,B22,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']"
1,B23,"['D38', 'D39']","['D32', 'D37', 'D48', 'D53']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B24,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B25,"['D36', 'D37']","['D138', 'D32', 'D38']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']"
1,B26,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B27,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B28,['D152'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D153', 'D158', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B29,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B30,"['D42', 'D43', 'D44']","['D47', 'D56']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']"
1,B31,['D147'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']","['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']"
1,B32,[],[],"['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']","['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']"
1,B33,['D48'],"['D39', 'D53']","['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']","['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D4', 'D42', 'D43', 'D44', 'D48', 'D5', 'D6']"
1,B34,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']",[],['D148']
1,B35,['D47'],['D44'],"['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D5', 'D6']","['D12', 'D147', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D42', 'D43', 'D47', 'D5', 'D6']"
1,B36,[],[],"['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B37,"['D54', 'D55', 'D56']","['D43', 'D60', 'D61']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']"
1,B38,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B39,['D147'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B40,[],[],"['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B41,[],[],"['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']"
1,B42,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']",[],['D148']
1,B43,['D53'],"['D39', 'D48']","['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D6']","['D12', 'D147', 'D152', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D4', 'D5', 'D53', 'D6']"
1,B44,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D152', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']"
1,B45,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']"
1,B46,"['D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D54', 'D60', 'D73', 'D74']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B47,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B48,"['D59', 'D60']","['D10', 'D54', 'D61', 'D71', 'D79', 'D89']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D54', 'D55', 'D56', 'D6']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D59', 'D6', 'D60']"
1,B49,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B50,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B51,"['D74', 'D75', 'D76']","['D62', 'D73', 'D82', 'D83', 'D84']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']"
1,B52,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B53,['D132'],"['D108', 'D109', 'D127', 'D128', 'D133', 'D147', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B54,[],[],"['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B55,[],[],"['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']"
1,B56,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']",[],['D148']
1,B57,"['D71', 'D72', 'D73']","['D10', 'D59', 'D62', 'D74', 'D79', 'D80', 'D89', 'D90']","['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66']","['D12', 'D132', 'D158', 'D18', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D73']"
1,B58,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']"
1,B59,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']"
1,B60,"['D84', 'D85', 'D86']","['D75', 'D82', 'D83', 'D91', 'D92']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D76', 'D84', 'D85', 'D86']"
1,B61,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],['D159']
1,B62,"['D81', 'D89', 'D90']","['D10', 'D59', 'D71', 'D72', 'D79', 'D80']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D89', 'D90']"
1,B63,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D89', 'D90']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D89', 'D90']"
1,B64,['D82'],"['D75', 'D83', 'D84']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D89', 'D90']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D76', 'D81', 'D82', 'D89', 'D90']"
1,B65,[],[],"['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D82', 'D89', 'D90']","['D12', 'D158', 'D18', 'D2', 'D25', 'D3', 'D31', 'D33', 'D38', 'D39', 'D4', 'D5', 'D55', 'D56', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D74', 'D75', 'D76', 'D81', 'D82', 'D89', 'D90']"
